component_id,component_name,shift_id,shift_date,shift_label,availability_pct,performance_pct,quality_pct,planned_duration_min,total_downtime_min,run_time_min,total_units,good_units,defective_units,rework_units,oee,oee_pct,oee_status,loss_availability_pp,loss_performance_pp,loss_quality_pp
3,"Motor Housing",638,2026-08-31,SWING,100.0,99.31,97.48,480.0,0.0,480.0,715,697,11,7,0.968055555555555,96.81,WORLD_CLASS,0.0,0.69,2.5
3,"Motor Housing",643,2026-08-31,NIGHT,100.0,100.0,97.41,480.0,0.0,480.0,733,714,12,7,0.974079126875853,97.41,WORLD_CLASS,0.0,0.0,2.59
4,Coupling,634,2026-08-31,DAY,100.0,98.64,98.39,480.0,0.0,480.0,868,854,9,5,0.970454545454545,97.05,WORLD_CLASS,0.0,1.36,1.59
4,Coupling,639,2026-08-31,SWING,100.0,100.0,98.44,480.0,0.0,480.0,899,885,9,5,0.984427141268076,98.44,WORLD_CLASS,0.0,0.0,1.56
4,Coupling,644,2026-08-31,NIGHT,100.0,100.0,98.46,480.0,0.0,480.0,908,894,9,5,0.984581497797357,98.46,WORLD_CLASS,0.0,0.0,1.54
5,Gearbox,635,2026-08-31,DAY,100.0,100.0,96.93,480.0,0.0,480.0,651,631,12,8,0.969278033794163,96.93,WORLD_CLASS,0.0,0.0,3.07
5,Gearbox,640,2026-08-31,SWING,100.0,100.0,96.95,480.0,0.0,480.0,656,636,12,8,0.969512195121951,96.95,WORLD_CLASS,0.0,0.0,3.05
5,Gearbox,645,2026-08-31,NIGHT,100.0,98.75,96.99,480.0,0.0,480.0,632,613,12,7,0.9578125,95.78,WORLD_CLASS,0.0,1.25,2.97
1,Bearing,646,2026-09-01,DAY,100.0,99.27,97.9,480.0,0.0,480.0,953,933,12,8,0.971875,97.19,WORLD_CLASS,0.0,0.73,2.08
1,Bearing,651,2026-09-01,SWING,100.0,91.25,97.95,480.0,0.0,480.0,876,858,11,7,0.89375,89.38,WORLD_CLASS,0.0,8.75,1.87
1,Bearing,656,2026-09-01,NIGHT,100.0,100.0,97.97,480.0,0.0,480.0,1035,1014,13,8,0.979710144927536,97.97,WORLD_CLASS,0.0,0.0,2.03
2,Shaft,647,2026-09-01,DAY,100.0,100.0,98.94,480.0,0.0,480.0,846,837,6,3,0.98936170212766,98.94,WORLD_CLASS,0.0,0.0,1.06
2,Shaft,652,2026-09-01,SWING,100.0,100.0,98.96,480.0,0.0,480.0,864,855,6,3,0.989583333333333,98.96,WORLD_CLASS,0.0,0.0,1.04
2,Shaft,657,2026-09-01,NIGHT,100.0,95.88,98.96,480.0,0.0,480.0,767,759,5,3,0.94875,94.88,WORLD_CLASS,0.0,4.13,1.0
3,"Motor Housing",648,2026-09-01,DAY,100.0,90.69,97.4,480.0,0.0,480.0,653,636,11,6,0.883333333333333,88.33,WORLD_CLASS,0.0,9.31,2.36
3,"Motor Housing",653,2026-09-01,SWING,100.0,91.67,97.42,480.0,0.0,480.0,660,643,11,6,0.893055555555555,89.31,WORLD_CLASS,0.0,8.33,2.36
3,"Motor Housing",658,2026-09-01,NIGHT,100.0,93.89,97.49,480.0,0.0,480.0,676,659,11,6,0.915277777777778,91.53,WORLD_CLASS,0.0,6.11,2.36
4,Coupling,649,2026-09-01,DAY,100.0,100.0,98.45,480.0,0.0,480.0,901,887,9,5,0.984461709211987,98.45,WORLD_CLASS,0.0,0.0,1.55
4,Coupling,654,2026-09-01,SWING,100.0,100.0,98.44,480.0,0.0,480.0,900,886,9,5,0.984444444444444,98.44,WORLD_CLASS,0.0,0.0,1.56
4,Coupling,659,2026-09-01,NIGHT,100.0,93.18,98.41,480.0,0.0,480.0,820,807,8,5,0.917045454545454,91.7,WORLD_CLASS,0.0,6.82,1.48
5,Gearbox,650,2026-09-01,DAY,97.64,100.0,96.94,480.0,11.35,468.65,687,666,13,8,0.946509279475983,94.65,WORLD_CLASS,2.36,0.0,2.98
5,Gearbox,655,2026-09-01,SWING,100.0,100.0,96.98,480.0,0.0,480.0,695,674,13,8,0.969784172661871,96.98,WORLD_CLASS,0.0,0.0,3.02
5,Gearbox,660,2026-09-01,NIGHT,100.0,100.0,96.99,480.0,0.0,480.0,665,645,12,8,0.969924812030075,96.99,WORLD_CLASS,0.0,0.0,3.01
1,Bearing,661,2026-09-02,DAY,100.0,98.33,97.99,480.0,0.0,480.0,944,925,12,7,0.963541666666667,96.35,WORLD_CLASS,0.0,1.67,1.98
1,Bearing,666,2026-09-02,SWING,100.0,100.0,97.93,480.0,0.0,480.0,968,948,12,8,0.979338842975207,97.93,WORLD_CLASS,0.0,0.0,2.07
1,Bearing,671,2026-09-02,NIGHT,100.0,97.19,97.96,480.0,0.0,480.0,933,914,12,7,0.952083333333333,95.21,WORLD_CLASS,0.0,2.81,1.98
2,Shaft,662,2026-09-02,DAY,100.0,100.0,98.88,480.0,0.0,480.0,802,793,6,3,0.988778054862843,98.88,WORLD_CLASS,0.0,0.0,1.12
2,Shaft,667,2026-09-02,SWING,100.0,92.13,98.91,480.0,0.0,480.0,737,729,5,3,0.91125,91.13,WORLD_CLASS,0.0,7.87,1.0
2,Shaft,672,2026-09-02,NIGHT,100.0,99.12,98.99,480.0,0.0,480.0,793,785,5,3,0.98125,98.13,WORLD_CLASS,0.0,0.88,1.0
3,"Motor Housing",663,2026-09-02,DAY,100.0,100.0,97.4,480.0,0.0,480.0,731,712,12,7,0.974008207934337,97.4,WORLD_CLASS,0.0,0.0,2.6
3,"Motor Housing",668,2026-09-02,SWING,100.0,100.0,97.42,480.0,0.0,480.0,774,754,12,8,0.974160206718346,97.42,WORLD_CLASS,0.0,0.0,2.58
3,"Motor Housing",673,2026-09-02,NIGHT,100.0,97.5,97.44,480.0,0.0,480.0,702,684,11,7,0.95,95.0,WORLD_CLASS,0.0,2.5,2.5
4,Coupling,664,2026-09-02,DAY,100.0,100.0,98.44,480.0,0.0,480.0,900,886,9,5,0.984444444444444,98.44,WORLD_CLASS,0.0,0.0,1.56
4,Coupling,669,2026-09-02,SWING,100.0,86.48,98.42,480.0,0.0,480.0,761,749,8,4,0.851136363636364,85.11,WORLD_CLASS,0.0,13.52,1.36
4,Coupling,674,2026-09-02,NIGHT,100.0,98.3,98.5,480.0,0.0,480.0,865,852,8,5,0.968181818181818,96.82,WORLD_CLASS,0.0,1.7,1.48
5,Gearbox,665,2026-09-02,DAY,100.0,100.0,96.96,480.0,0.0,480.0,658,638,12,8,0.969604863221885,96.96,WORLD_CLASS,0.0,0.0,3.04
5,Gearbox,670,2026-09-02,SWING,100.0,100.0,96.92,480.0,0.0,480.0,681,660,13,8,0.969162995594714,96.92,WORLD_CLASS,0.0,0.0,3.08
5,Gearbox,675,2026-09-02,NIGHT,100.0,100.0,96.88,480.0,0.0,480.0,640,620,12,8,0.96875,96.88,WORLD_CLASS,0.0,0.0,3.13
1,Bearing,676,2026-09-03,DAY,100.0,98.75,98.0,480.0,0.0,480.0,948,929,12,7,0.967708333333333,96.77,WORLD_CLASS,0.0,1.25,1.98
1,Bearing,681,2026-09-03,SWING,100.0,99.38,97.9,480.0,0.0,480.0,954,934,12,8,0.972916666666667,97.29,WORLD_CLASS,0.0,0.62,2.08
1,Bearing,686,2026-09-03,NIGHT,100.0,98.75,98.0,480.0,0.0,480.0,948,929,12,7,0.967708333333333,96.77,WORLD_CLASS,0.0,1.25,1.98
2,Shaft,677,2026-09-03,DAY,100.0,94.62,98.94,480.0,0.0,480.0,757,749,5,3,0.93625,93.62,WORLD_CLASS,0.0,5.38,1.0
2,Shaft,682,2026-09-03,SWING,100.0,96.63,98.97,480.0,0.0,480.0,773,765,5,3,0.95625,95.63,WORLD_CLASS,0.0,3.38,1.0
2,Shaft,687,2026-09-03,NIGHT,100.0,100.0,98.95,480.0,0.0,480.0,858,849,6,3,0.989510489510489,98.95,WORLD_CLASS,0.0,0.0,1.05
3,"Motor Housing",678,2026-09-03,DAY,100.0,100.0,97.47,480.0,0.0,480.0,752,733,12,7,0.974734042553192,97.47,WORLD_CLASS,0.0,0.0,2.53
3,"Motor Housing",683,2026-09-03,SWING,97.55,100.0,97.5,480.0,11.75,468.25,719,701,11,7,0.951098893138618,95.11,WORLD_CLASS,2.45,0.0,2.44
3,"Motor Housing",688,2026-09-03,NIGHT,100.0,95.14,97.37,480.0,0.0,480.0,685,667,11,7,0.926388888888889,92.64,WORLD_CLASS,0.0,4.86,2.5
4,Coupling,679,2026-09-03,DAY,100.0,97.27,98.48,480.0,0.0,480.0,856,843,8,5,0.957954545454545,95.8,WORLD_CLASS,0.0,2.73,1.48
4,Coupling,684,2026-09-03,SWING,100.0,100.0,98.48,480.0,0.0,480.0,920,906,9,5,0.984782608695652,98.48,WORLD_CLASS,0.0,0.0,1.52
4,Coupling,689,2026-09-03,NIGHT,100.0,95.91,98.46,480.0,0.0,480.0,844,831,8,5,0.944318181818182,94.43,WORLD_CLASS,0.0,4.09,1.48
5,Gearbox,680,2026-09-03,DAY,100.0,100.0,96.93,480.0,0.0,480.0,684,663,13,8,0.969298245614035,96.93,WORLD_CLASS,0.0,0.0,3.07
5,Gearbox,685,2026-09-03,SWING,100.0,95.47,96.89,480.0,0.0,480.0,611,592,12,7,0.925,92.5,WORLD_CLASS,0.0,4.53,2.97
5,Gearbox,690,2026-09-03,NIGHT,100.0,100.0,96.9,480.0,0.0,480.0,646,626,12,8,0.969040247678019,96.9,WORLD_CLASS,0.0,0.0,3.1
1,Bearing,691,2026-09-04,DAY,100.0,94.06,97.9,480.0,0.0,480.0,903,884,12,7,0.920833333333333,92.08,WORLD_CLASS,0.0,5.94,1.98
1,Bearing,696,2026-09-04,SWING,96.61,100.0,97.91,480.0,16.26,463.74,956,936,12,8,0.945913179916318,94.59,WORLD_CLASS,3.39,0.0,2.02
1,Bearing,701,2026-09-04,NIGHT,100.0,96.67,97.95,480.0,0.0,480.0,928,909,12,7,0.946875,94.69,WORLD_CLASS,0.0,3.33,1.98
2,Shaft,692,2026-09-04,DAY,100.0,87.75,98.86,480.0,0.0,480.0,702,694,5,3,0.8675,86.75,WORLD_CLASS,0.0,12.25,1.0
2,Shaft,697,2026-09-04,SWING,100.0,100.0,98.9,480.0,0.0,480.0,817,808,6,3,0.988984088127295,98.9,WORLD_CLASS,0.0,0.0,1.1
2,Shaft,702,2026-09-04,NIGHT,100.0,100.0,98.93,480.0,0.0,480.0,839,830,6,3,0.98927294398093,98.93,WORLD_CLASS,0.0,0.0,1.07
3,"Motor Housing",693,2026-09-04,DAY,100.0,91.81,97.43,480.0,0.0,480.0,661,644,11,6,0.894444444444444,89.44,WORLD_CLASS,0.0,8.19,2.36
3,"Motor Housing",698,2026-09-04,SWING,100.0,93.89,97.49,480.0,0.0,480.0,676,659,11,6,0.915277777777778,91.53,WORLD_CLASS,0.0,6.11,2.36
3,"Motor Housing",703,2026-09-04,NIGHT,96.94,98.29,97.38,480.0,14.69,465.31,686,668,11,7,0.927777777777778,92.78,WORLD_CLASS,3.06,1.66,2.5
4,Coupling,694,2026-09-04,DAY,96.13,100.0,98.49,480.0,18.6,461.4,863,850,8,5,0.946769988412514,94.68,WORLD_CLASS,3.88,0.0,1.45
4,Coupling,699,2026-09-04,SWING,100.0,100.0,98.46,480.0,0.0,480.0,911,897,9,5,0.984632272228321,98.46,WORLD_CLASS,0.0,0.0,1.54
4,Coupling,704,2026-09-04,NIGHT,100.0,100.0,98.43,480.0,0.0,480.0,890,876,9,5,0.984269662921348,98.43,WORLD_CLASS,0.0,0.0,1.57
5,Gearbox,695,2026-09-04,DAY,100.0,100.0,96.98,480.0,0.0,480.0,662,642,12,8,0.969788519637462,96.98,WORLD_CLASS,0.0,0.0,3.02
5,Gearbox,700,2026-09-04,SWING,100.0,100.0,96.9,480.0,0.0,480.0,678,657,13,8,0.969026548672566,96.9,WORLD_CLASS,0.0,0.0,3.1
5,Gearbox,705,2026-09-04,NIGHT,100.0,100.0,96.93,480.0,0.0,480.0,652,632,12,8,0.969325153374233,96.93,WORLD_CLASS,0.0,0.0,3.07
1,Bearing,706,2026-09-05,DAY,100.0,92.71,97.98,480.0,0.0,480.0,890,872,11,7,0.908333333333333,90.83,WORLD_CLASS,0.0,7.29,1.87
1,Bearing,711,2026-09-05,SWING,100.0,100.0,97.97,480.0,0.0,480.0,983,963,12,8,0.979654120040692,97.97,WORLD_CLASS,0.0,0.0,2.03
1,Bearing,716,2026-09-05,NIGHT,100.0,98.13,97.98,480.0,0.0,480.0,942,923,12,7,0.961458333333333,96.15,WORLD_CLASS,0.0,1.88,1.98
2,Shaft,707,2026-09-05,DAY,100.0,100.0,98.95,480.0,0.0,480.0,860,851,6,3,0.98953488372093,98.95,WORLD_CLASS,0.0,0.0,1.05
2,Shaft,712,2026-09-05,SWING,100.0,100.0,98.9,480.0,0.0,480.0,818,809,6,3,0.988997555012225,98.9,WORLD_CLASS,0.0,0.0,1.1
2,Shaft,717,2026-09-05,NIGHT,95.94,85.73,98.94,480.0,19.49,460.51,658,651,5,2,0.81375,81.38,ACCEPTABLE,4.06,13.69,0.87
3,"Motor Housing",708,2026-09-05,DAY,100.0,95.83,97.39,480.0,0.0,480.0,690,672,11,7,0.933333333333333,93.33,WORLD_CLASS,0.0,4.17,2.5
3,"Motor Housing",713,2026-09-05,SWING,100.0,100.0,97.37,480.0,0.0,480.0,722,703,12,7,0.973684210526316,97.37,WORLD_CLASS,0.0,0.0,2.63
3,"Motor Housing",718,2026-09-05,NIGHT,100.0,98.75,97.47,480.0,0.0,480.0,711,693,11,7,0.9625,96.25,WORLD_CLASS,0.0,1.25,2.5
4,Coupling,709,2026-09-05,DAY,100.0,99.66,98.4,480.0,0.0,480.0,877,863,9,5,0.980681818181818,98.07,WORLD_CLASS,0.0,0.34,1.59
4,Coupling,714,2026-09-05,SWING,100.0,100.0,98.41,480.0,0.0,480.0,943,928,9,6,0.984093319194062,98.41,WORLD_CLASS,0.0,0.0,1.59
4,Coupling,719,2026-09-05,NIGHT,100.0,98.75,98.39,480.0,0.0,480.0,869,855,9,5,0.971590909090909,97.16,WORLD_CLASS,0.0,1.25,1.59
5,Gearbox,710,2026-09-05,DAY,100.0,97.66,96.96,480.0,0.0,480.0,625,606,12,7,0.946875,94.69,WORLD_CLASS,0.0,2.34,2.97
5,Gearbox,715,2026-09-05,SWING,97.64,100.0,96.85,480.0,11.32,468.68,634,614,12,8,0.945614879074658,94.56,WORLD_CLASS,2.36,0.0,3.08
5,Gearbox,720,2026-09-05,NIGHT,100.0,95.78,96.9,480.0,0.0,480.0,613,594,12,7,0.928125,92.81,WORLD_CLASS,0.0,4.22,2.97
1,Bearing,721,2026-09-06,DAY,100.0,95.83,97.93,480.0,0.0,480.0,920,901,12,7,0.938541666666667,93.85,WORLD_CLASS,0.0,4.17,1.98
1,Bearing,726,2026-09-06,SWING,100.0,96.67,97.95,480.0,0.0,480.0,928,909,12,7,0.946875,94.69,WORLD_CLASS,0.0,3.33,1.98
1,Bearing,731,2026-09-06,NIGHT,100.0,97.08,97.96,480.0,0.0,480.0,932,913,12,7,0.951041666666667,95.1,WORLD_CLASS,0.0,2.92,1.98
2,Shaft,722,2026-09-06,DAY,100.0,100.0,98.91,480.0,0.0,480.0,825,816,6,3,0.989090909090909,98.91,WORLD_CLASS,0.0,0.0,1.09
2,Shaft,727,2026-09-06,SWING,100.0,100.0,98.89,480.0,0.0,480.0,811,802,6,3,0.988902589395808,98.89,WORLD_CLASS,0.0,0.0,1.11
2,Shaft,732,2026-09-06,NIGHT,100.0,99.63,99.0,480.0,0.0,480.0,797,789,5,3,0.98625,98.63,WORLD_CLASS,0.0,0.38,1.0
3,"Motor Housing",723,2026-09-06,DAY,100.0,100.0,97.5,480.0,0.0,480.0,759,740,12,7,0.974967061923584,97.5,WORLD_CLASS,0.0,0.0,2.5
3,"Motor Housing",728,2026-09-06,SWING,100.0,93.33,97.47,480.0,0.0,480.0,672,655,11,6,0.909722222222222,90.97,WORLD_CLASS,0.0,6.67,2.36
3,"Motor Housing",733,2026-09-06,NIGHT,100.0,98.89,97.47,480.0,0.0,480.0,712,694,11,7,0.963888888888889,96.39,WORLD_CLASS,0.0,1.11,2.5
4,Coupling,724,2026-09-06,DAY,100.0,100.0,98.45,480.0,0.0,480.0,965,950,9,6,0.984455958549223,98.45,WORLD_CLASS,0.0,0.0,1.55
4,Coupling,729,2026-09-06,SWING,100.0,100.0,98.47,480.0,0.0,480.0,913,899,9,5,0.984665936473165,98.47,WORLD_CLASS,0.0,0.0,1.53
4,Coupling,734,2026-09-06,NIGHT,100.0,96.93,98.48,480.0,0.0,480.0,853,840,8,5,0.954545454545454,95.45,WORLD_CLASS,0.0,3.07,1.48
5,Gearbox,725,2026-09-06,DAY,100.0,100.0,96.9,480.0,0.0,480.0,677,656,13,8,0.968980797636632,96.9,WORLD_CLASS,0.0,0.0,3.1
5,Gearbox,730,2026-09-06,SWING,100.0,100.0,96.93,480.0,0.0,480.0,652,632,12,8,0.969325153374233,96.93,WORLD_CLASS,0.0,0.0,3.07
5,Gearbox,735,2026-09-06,NIGHT,100.0,100.0,96.93,480.0,0.0,480.0,683,662,13,8,0.969253294289897,96.93,WORLD_CLASS,0.0,0.0,3.07
1,Bearing,736,2026-09-07,DAY,100.0,100.0,97.92,480.0,0.0,480.0,1056,1034,14,8,0.979166666666667,97.92,WORLD_CLASS,0.0,0.0,2.08
1,Bearing,741,2026-09-07,SWING,100.0,100.0,97.92,480.0,0.0,480.0,1056,1034,14,8,0.979166666666667,97.92,WORLD_CLASS,0.0,0.0,2.08
1,Bearing,746,2026-09-07,NIGHT,100.0,99.9,97.91,480.0,0.0,480.0,959,939,12,8,0.978125,97.81,WORLD_CLASS,0.0,0.1,2.08
2,Shaft,737,2026-09-07,DAY,100.0,100.0,98.92,480.0,0.0,480.0,834,825,6,3,0.989208633093525,98.92,WORLD_CLASS,0.0,0.0,1.08
2,Shaft,742,2026-09-07,SWING,100.0,98.38,98.98,480.0,0.0,480.0,787,779,5,3,0.97375,97.38,WORLD_CLASS,0.0,1.62,1.0
2,Shaft,747,2026-09-07,NIGHT,100.0,100.0,98.91,480.0,0.0,480.0,825,816,6,3,0.989090909090909,98.91,WORLD_CLASS,0.0,0.0,1.09
3,"Motor Housing",738,2026-09-07,DAY,100.0,100.0,97.5,480.0,0.0,480.0,759,740,12,7,0.974967061923584,97.5,WORLD_CLASS,0.0,0.0,2.5
3,"Motor Housing",743,2026-09-07,SWING,100.0,100.0,97.41,480.0,0.0,480.0,735,716,12,7,0.974149659863946,97.41,WORLD_CLASS,0.0,0.0,2.59
3,"Motor Housing",748,2026-09-07,NIGHT,100.0,93.75,97.48,480.0,0.0,480.0,675,658,11,6,0.913888888888889,91.39,WORLD_CLASS,0.0,6.25,2.36
4,Coupling,739,2026-09-07,DAY,100.0,100.0,98.42,480.0,0.0,480.0,888,874,9,5,0.984234234234234,98.42,WORLD_CLASS,0.0,0.0,1.58
4,Coupling,744,2026-09-07,SWING,100.0,99.55,98.4,480.0,0.0,480.0,876,862,9,5,0.979545454545454,97.95,WORLD_CLASS,0.0,0.45,1.59
4,Coupling,749,2026-09-07,NIGHT,100.0,99.66,98.4,480.0,0.0,480.0,877,863,9,5,0.980681818181818,98.07,WORLD_CLASS,0.0,0.34,1.59
5,Gearbox,740,2026-09-07,DAY,100.0,98.44,96.98,480.0,0.0,480.0,630,611,12,7,0.9546875,95.47,WORLD_CLASS,0.0,1.56,2.97
5,Gearbox,745,2026-09-07,SWING,100.0,100.0,96.97,480.0,0.0,480.0,660,640,12,8,0.96969696969697,96.97,WORLD_CLASS,0.0,0.0,3.03
5,Gearbox,750,2026-09-07,NIGHT,96.08,100.0,96.96,480.0,18.83,461.17,658,638,12,8,0.931568072441743,93.16,WORLD_CLASS,3.92,0.0,2.92
1,Bearing,751,2026-09-08,DAY,100.0,95.0,97.92,480.0,0.0,480.0,912,893,12,7,0.930208333333333,93.02,WORLD_CLASS,0.0,5.0,1.98
1,Bearing,756,2026-09-08,SWING,100.0,88.96,97.89,480.0,0.0,480.0,854,836,11,7,0.870833333333333,87.08,WORLD_CLASS,0.0,11.04,1.88
1,Bearing,761,2026-09-08,NIGHT,100.0,100.0,97.94,480.0,0.0,480.0,1018,997,13,8,0.979371316306483,97.94,WORLD_CLASS,0.0,0.0,2.06
2,Shaft,752,2026-09-08,DAY,100.0,96.88,98.97,480.0,0.0,480.0,775,767,5,3,0.95875,95.88,WORLD_CLASS,0.0,3.13,1.0
2,Shaft,757,2026-09-08,SWING,100.0,100.0,98.88,480.0,0.0,480.0,807,798,6,3,0.988847583643123,98.88,WORLD_CLASS,0.0,0.0,1.12
2,Shaft,762,2026-09-08,NIGHT,100.0,92.62,98.92,480.0,0.0,480.0,741,733,5,3,0.91625,91.62,WORLD_CLASS,0.0,7.38,1.0
3,"Motor Housing",753,2026-09-08,DAY,100.0,100.0,97.4,480.0,0.0,480.0,770,750,12,8,0.974025974025974,97.4,WORLD_CLASS,0.0,0.0,2.6
3,"Motor Housing",758,2026-09-08,SWING,100.0,93.75,97.48,480.0,0.0,480.0,675,658,11,6,0.913888888888889,91.39,WORLD_CLASS,0.0,6.25,2.36
3,"Motor Housing",763,2026-09-08,NIGHT,100.0,94.58,97.36,480.0,0.0,480.0,681,663,11,7,0.920833333333333,92.08,WORLD_CLASS,0.0,5.42,2.5
4,Coupling,754,2026-09-08,DAY,100.0,100.0,98.44,480.0,0.0,480.0,899,885,9,5,0.984427141268076,98.44,WORLD_CLASS,0.0,0.0,1.56
4,Coupling,759,2026-09-08,SWING,100.0,93.18,98.41,480.0,0.0,480.0,820,807,8,5,0.917045454545454,91.7,WORLD_CLASS,0.0,6.82,1.48
4,Coupling,764,2026-09-08,NIGHT,100.0,97.27,98.48,480.0,0.0,480.0,856,843,8,5,0.957954545454545,95.8,WORLD_CLASS,0.0,2.73,1.48
5,Gearbox,755,2026-09-08,DAY,100.0,100.0,96.89,480.0,0.0,480.0,675,654,13,8,0.968888888888889,96.89,WORLD_CLASS,0.0,0.0,3.11
5,Gearbox,760,2026-09-08,SWING,100.0,100.0,96.94,480.0,0.0,480.0,654,634,12,8,0.969418960244648,96.94,WORLD_CLASS,0.0,0.0,3.06
5,Gearbox,765,2026-09-08,NIGHT,95.29,99.54,96.87,480.0,22.63,457.37,607,588,12,7,0.91875,91.88,WORLD_CLASS,4.71,0.44,2.97
1,Bearing,766,2026-09-09,DAY,100.0,93.44,97.99,480.0,0.0,480.0,897,879,11,7,0.915625,91.56,WORLD_CLASS,0.0,6.56,1.87
1,Bearing,771,2026-09-09,SWING,100.0,100.0,97.92,480.0,0.0,480.0,1056,1034,14,8,0.979166666666667,97.92,WORLD_CLASS,0.0,0.0,2.08
1,Bearing,776,2026-09-09,NIGHT,100.0,94.17,97.9,480.0,0.0,480.0,904,885,12,7,0.921875,92.19,WORLD_CLASS,0.0,5.83,1.98
2,Shaft,767,2026-09-09,DAY,100.0,100.0,98.98,480.0,0.0,480.0,880,871,6,3,0.989772727272727,98.98,WORLD_CLASS,0.0,0.0,1.02
2,Shaft,772,2026-09-09,SWING,100.0,100.0,98.98,480.0,0.0,480.0,880,871,6,3,0.989772727272727,98.98,WORLD_CLASS,0.0,0.0,1.02
2,Shaft,777,2026-09-09,NIGHT,100.0,97.13,98.97,480.0,0.0,480.0,777,769,5,3,0.96125,96.13,WORLD_CLASS,0.0,2.88,1.0
3,"Motor Housing",768,2026-09-09,DAY,100.0,100.0,97.44,480.0,0.0,480.0,742,723,12,7,0.974393530997305,97.44,WORLD_CLASS,0.0,0.0,2.56
3,"Motor Housing",773,2026-09-09,SWING,28.65,97.45,87.56,480.0,342.49,137.51,201,176,15,10,0.244444444444444,24.44,CRITICAL,71.35,0.73,3.47
3,"Motor Housing",778,2026-09-09,NIGHT,0.0,,,480.0,480.0,0.0,0,0,0,0,,,NO_DATA,100.0,,
4,Coupling,769,2026-09-09,DAY,100.0,98.3,98.5,480.0,0.0,480.0,865,852,8,5,0.968181818181818,96.82,WORLD_CLASS,0.0,1.7,1.48
4,Coupling,774,2026-09-09,SWING,25.19,100.0,93.33,480.0,359.07,120.93,225,210,9,6,0.235141666666667,23.51,CRITICAL,74.81,0.0,1.68
4,Coupling,779,2026-09-09,NIGHT,0.0,,,480.0,480.0,0.0,0,0,0,0,,,NO_DATA,100.0,,
5,Gearbox,770,2026-09-09,DAY,100.0,97.5,96.96,480.0,0.0,480.0,624,605,12,7,0.9453125,94.53,WORLD_CLASS,0.0,2.5,2.97
5,Gearbox,775,2026-09-09,SWING,28.65,100.0,91.79,480.0,342.49,137.51,195,179,10,6,0.262973183760684,26.3,CRITICAL,71.35,0.0,2.35
5,Gearbox,780,2026-09-09,NIGHT,0.0,,,480.0,480.0,0.0,0,0,0,0,,,NO_DATA,100.0,,
1,Bearing,781,2026-09-10,DAY,100.0,100.0,97.95,480.0,0.0,480.0,1026,1005,13,8,0.97953216374269,97.95,WORLD_CLASS,0.0,0.0,2.05
1,Bearing,786,2026-09-10,SWING,95.35,100.0,98.0,480.0,22.33,457.67,948,929,12,7,0.934369352144866,93.44,WORLD_CLASS,4.65,0.0,1.91
1,Bearing,791,2026-09-10,NIGHT,100.0,100.0,97.94,480.0,0.0,480.0,969,949,12,8,0.979360165118679,97.94,WORLD_CLASS,0.0,0.0,2.06
2,Shaft,782,2026-09-10,DAY,95.24,96.6,98.91,480.0,22.85,457.15,736,728,5,3,0.91,91.0,WORLD_CLASS,4.76,3.24,1.0
2,Shaft,787,2026-09-10,SWING,100.0,96.0,98.96,480.0,0.0,480.0,768,760,5,3,0.95,95.0,WORLD_CLASS,0.0,4.0,1.0
2,Shaft,792,2026-09-10,NIGHT,100.0,97.25,98.97,480.0,0.0,480.0,778,770,5,3,0.9625,96.25,WORLD_CLASS,0.0,2.75,1.0
3,"Motor Housing",783,2026-09-10,DAY,83.48,97.83,87.59,480.0,79.31,400.69,588,515,44,29,0.715277777777778,71.53,ALERT,16.52,1.81,10.14
3,"Motor Housing",788,2026-09-10,SWING,100.0,93.47,97.47,480.0,0.0,480.0,673,656,11,6,0.911111111111111,91.11,WORLD_CLASS,0.0,6.53,2.36
3,"Motor Housing",793,2026-09-10,NIGHT,100.0,100.0,97.38,480.0,0.0,480.0,726,707,12,7,0.973829201101928,97.38,WORLD_CLASS,0.0,0.0,2.62
4,Coupling,784,2026-09-10,DAY,83.48,93.38,93.44,480.0,79.31,400.69,686,641,27,18,0.728409090909091,72.84,ALERT,16.52,5.52,5.11
4,Coupling,789,2026-09-10,SWING,100.0,96.93,98.48,480.0,0.0,480.0,853,840,8,5,0.954545454545454,95.45,WORLD_CLASS,0.0,3.07,1.48
4,Coupling,794,2026-09-10,NIGHT,100.0,100.0,98.44,480.0,0.0,480.0,900,886,9,5,0.984444444444444,98.44,WORLD_CLASS,0.0,0.0,1.56
5,Gearbox,785,2026-09-10,DAY,83.48,96.21,92.02,480.0,79.31,400.69,514,473,25,16,0.7390625,73.91,ALERT,16.52,3.16,6.41
5,Gearbox,790,2026-09-10,SWING,100.0,100.0,96.99,480.0,0.0,480.0,697,676,13,8,0.96987087517934,96.99,WORLD_CLASS,0.0,0.0,3.01
5,Gearbox,795,2026-09-10,NIGHT,100.0,100.0,96.89,480.0,0.0,480.0,644,624,12,8,0.968944099378882,96.89,WORLD_CLASS,0.0,0.0,3.11
1,Bearing,796,2026-09-11,DAY,100.0,90.94,97.94,480.0,0.0,480.0,873,855,11,7,0.890625,89.06,WORLD_CLASS,0.0,9.06,1.88
1,Bearing,801,2026-09-11,SWING,100.0,100.0,97.92,480.0,0.0,480.0,1011,990,13,8,0.979228486646884,97.92,WORLD_CLASS,0.0,0.0,2.08
